crate_id,downloads
876730,1882
290780,3655
1031770,1125
1244956,3976
1558209,1996
1064061,1920
707078,1214
944622,2750
1116644,3658
316963,1151
1324340,1045
482441,2944
447894,2116
698914,8336
1572015,513
3219,2290359
380746,11705
704678,5432
1166048,1069
1511069,400
578426,4651
469918,4625
1433842,1388
4789,12509
391719,1147
1350838,2040
236043,1200
1285102,1843
475023,8614
44416,3745
503529,7012
1390910,1084
1087372,27856
1385449,1252
354851,5556
1456120,807
309795,8007
267878,5064
489928,1295
914615,2852
404105,1286
484994,2271
355713,1365
386013,1263
858056,9621
1502268,392
1001701,1396
1380070,1859
167346,3288
8811,3753
584223,12036
105641,15187
879801,1114
602360,1020
1317695,811
1475542,480
1451293,516
386215,16754
966759,1055
1458275,510
355360,2428
1424725,1400
1180340,10754
687265,3588
1304978,4306
1035245,5485
1180251,4286
431744,9103
227021,9495
1547022,5952
733839,3198
1610,3895
815157,71542
102519,180862
296240,1030
604556,1112
1175439,1335
1225608,64535
912479,30333
1367049,2586
86176,9584
1293583,809
917739,8102
671211,1111
517751,1679
124228,2422
3322,5383
693271,4522
230790,3114
38236,3394
473575,2673
104904,1373
413178,1143
174719,10194
1071867,9240
222549,6330
26013,5729
499072,1307
419354,1649
1077914,1093
1292431,889
317444,2492
1102946,1059
1242840,978
476515,4312
696663,1067
723846,1269
363430,12080
1330897,5760
989351,4622
1458954,898
750548,1141
215250,4961
988160,1018
1245577,4882
612665,2263
1169638,30071
38919,4033
725639,1153
346700,2163
1565477,1261
8936,1803
552686,1324
1183007,1072
964995,1053
194152,5058
45303,1503
95927,3470
848711,1108
638612,3490
1139603,2086
16735,9967
930367,8354
282814,1207
1196550,2025
7212,2051
538783,1660
679049,2672
324688,2778
498298,2080
79045,5921
1150513,9481
500089,1201
218593,1358
143304,1291
1557600,509
831248,1056
843990,4352
1375566,942
874588,6706
1449102,3474
1575262,243
574735,2716
392226,4901
1572871,696
925805,109913
1557065,543
923359,6843
1562676,492
441232,7478
523694,4664
1282087,9838
654420,8679
570061,5278
1103087,2543
499083,2882
533440,5620
1268237,2877
714136,9140
425298,1153
604909,10434
1374737,5649
287391,5023
89574,3265
1199789,36770
536893,11722
2777,2144
1017615,1155
959384,1019
186100,2279
1495696,402
23293,2230
596658,3982
661247,5001
1316963,819
314077,6733
640001,1146
295028,1332
472897,1239
484778,1354
943564,1079
1335996,703
941437,1314
1263582,9050
939996,8617
557571,2418
215180,2174
91673,10993
1544177,37334
1233271,55852
556819,6398
1396175,3608
244810,1497
6011,131221
1292937,1577
303308,1425
319451,5699
164684,1408
456199,1172
2713,3898
1124221,1044
1238919,1002
578364,5906
75832,1601
2411,2502
1565959,829
633860,4430
166389,9876
622,20956
537619,8493
506704,847
1097726,1839
491671,2180
1084362,2231
887813,1176
650332,78334
943627,1004
41034,207255
1486493,461
399092,6553
1316973,817
423289,858
1570994,329
1099262,8937
6110,2412
3877,9478
896714,1854
3684,9996
1219743,1062
1313713,778
781278,1215
60730,1590
102760,1358
719949,6055
108033,9828
791866,7442
422545,7770
811038,2093
701302,1113
23427,3136
585796,2104
1184181,12448
408453,1178
1547162,386
1435951,595
1390336,1357
1309951,5656
704026,786
819503,8010
498195,7476
775494,25631
481436,4926
636043,3975
1014247,1894
1451602,908
650084,2419
1445757,497
1347662,722
794726,1418
1514731,347
750812,3946
84137,2556
1465365,2272
1441061,493
96284,1435
877390,6638
115813,1366
280290,1246
1060557,1004
1535298,3376
254745,1250
1473980,416
283604,1272
5783,2928
1056502,5113
959106,997
2420,9663
660113,18165
89622,20271
310158,2012
1363319,757
137341,4885
1396289,3846
1308323,1424
1212967,1000
1317363,827
995036,3019
780307,1045
720434,1195
1209358,1331
309090,4436
819356,9313
1071407,2717
580272,1112
164444,1384
1401393,1093
479832,1127
1573845,505
1143060,2871
729639,1940
1532364,610
260510,2809
1374208,1402
7619,1866
1530186,833
6849,1919
29755,1783
812585,835
900764,1042
659227,8088
164883,3371
227787,3905
1213085,17744
666011,3560
956055,10210
924363,2175
1276833,834
1395804,668
377626,6403
6658,2115
940982,1378
1350161,4127
101178,12001
793968,316820
700264,6674
26684,1651
797762,837
389969,1182
697163,3778
1214795,2502
468368,3007
1081107,3384
601879,7020
1110811,1025
965594,1005
1084729,1878
671115,6578
253823,2759
1511772,639
1361045,2370
1333732,8417
390530,8086
849562,1875
931463,19861
8480,3072
1264625,2358
630937,17407
378770,1211
427180,1261
554131,4672
171821,6551
445280,1734
6974,4322
1037804,1000
1558132,533
1129000,1036
705287,1011
497849,1154
1245080,1001
864765,1021
519868,2062
833480,10437
560644,1138
513877,1848
1235876,9360
532209,1145
410050,3828
119908,8836
1573425,1229
1241185,3473
64674,3807
329561,76998
845961,1060
639545,1599
146530,2465
112651,5166
818325,16460
20365,8781
1221301,1872
251964,4273
772835,1016
1244317,6547
1259344,7132
88389,1418
516640,1085
783281,12158
249660,100069
1159490,6230
7909,27214
1493394,3808
141132,27973
694725,1044
468406,3409
1168755,66372
554646,1191
1092077,16481
554916,2722
1174490,1874
379392,2990
1229547,5386
612164,6706
523680,28277
1456219,586
179761,1231
7711,1760
70458,1847
1576487,254
1076755,1969
314681,2138
5511,3180
883302,8418
1142683,1164
1563022,2519
1451657,1400
132212,2037
794,5011
1542787,621
692917,7187
800633,11340
331254,2101
633557,5288
1179017,20675
1351980,741
412537,3969
248493,7752
71870,1543
1059506,995
1505584,2079
440049,2895
7036,2034
1236005,902
672920,29891
724962,2803
53047,3368
940749,50358
1384079,983
943230,1010
73494,2676
218921,8867
1119405,3059
968495,1846
51051,4464
1077083,54059
405108,1305
12461,119415
1211330,6726
220053,2518
860312,1064
14978,10806
255512,17702
568554,1210
590937,2017
1336902,1679
1383772,651
1537993,492
604069,3584
343577,6646
169893,2960
1465783,795
921606,1035
1465301,456
1116666,1070
294225,4680
441137,26585
1530999,1827
769442,1054
80572,1540
1555233,288
1436048,1585
557676,1272
1457476,4725
1127947,17340
391455,27393
1324343,1778
1244966,50633
7316,4299082
524796,1123
350910,2054
741812,4447
849396,1045
1314196,800
373156,9825
696321,1081
1119563,1036
1387526,10691
842227,19674
174386,2627
800508,15470
1092799,10309
707317,1074
435748,1161
781995,2528
356170,1294971
660120,12939
290481,7221
1358706,4050
120153,39831
237744,4766
1030514,13964
305326,6443
349554,46505
546138,1275
3967,15893
1105496,2484
275088,983
1438838,514
417643,878
107891,2167
1382968,742
1105765,982
191164,1555
395960,27791
775169,2527
1067170,2933
1171433,1244
69384,3807
795804,2527
1466809,470
964602,1047
236400,2155
50800,1491
435335,1116
1218721,988
1086357,2437
762036,2793
1060990,51112
747874,3046
1176751,1289
1322373,2158
1158895,1130
362159,26432
1009117,2002
413734,4699
591148,1083
187219,15748
1003464,2933
1442535,959
868254,1348
973781,7686
175563,2268
1119776,4398
1005891,1105
8767,3638
474226,2093
1427963,1111
1067426,859
993471,1477
1188200,5030
327156,1263
815125,4861
1115938,8418
881895,1080
789291,1091
343824,4661
787651,1065
1573957,266
165860,2001
1333717,8418
390589,885
923822,3068
1335781,771
94495,5934
534094,60432
1176787,7114
725848,1068
630232,1242
266983,1246
1407097,604
906253,1081
1189266,1448
888306,1056
443573,7061
851944,1063
214413,2886
326574,2856
8680,6723
923957,24172
1375220,753
939481,3287
1516288,1674
1285786,853
273534,1536
865904,9344
1570334,1462
571843,1301
1288170,1192
1306640,2319
834581,1025
1455582,1397
553491,1088
583652,1100
489920,10789
52109,1551
1010013,1812
266704,3112
270061,1171
364193,14524
684020,6937
720844,16709
1263063,2288
1170856,1577
535403,8472
932556,63640
176747,69445
262542,1383
845321,2718
1315879,784
624925,2063
60722,1916
172914,2243
4226,3936
1319059,8549
550838,2308
689743,19951
805746,978
210085,1237
606603,4489
1049101,3527
260169,1165
8667,1828
1181900,1012
676777,4243
1080293,4495
753924,1192
506043,29470
724402,1047
1553157,590
1451504,446
1249506,2359
348603,2708
1482484,417
620879,2168
813766,1976
560376,2120
169797,1352
1399112,3396
913329,1796
1014671,2914
718755,1406
1466990,494
705990,4169
276320,3290
580722,1095
104244,8099
907127,7342
92231,128228
1308000,13642
936711,2386
667205,1339
930393,12057
233864,2118
322081,1407
1549472,879
1070561,1029
750950,51274
1306837,2132
571086,189314
1480273,1881
1378856,1864
1028856,4293
156375,3974
1110576,4459
1032780,54695
1523046,373
1468289,2008
326803,2005
1538166,5746
30334,12107
452694,167770
1031105,1145
1151505,1116
1317352,823
955942,4413
814969,1787
620377,1132
1426652,620
492828,1196
874961,1019
214420,2194
1449277,681
1352521,3157
956155,998
51923,1409
318698,14013
1472456,459
1497643,2186
1386827,9902
623880,3614
154946,1393
778435,3295
640136,4035
254417,1242
1499736,4833
479831,1128
1085161,1841
490043,4277
1013027,1988
855242,7512
294917,26465
1091450,1851
1042799,3523
888760,12069
1447751,899
208868,1258
71104,50097
1340395,4307
402383,1391
273280,42273
641805,2464
1129197,1579
287892,1390
316287,4795
581170,67274
76876,1539
1367972,802
476169,1142
1029393,1066
358024,1274
1434480,755
1510918,392
439891,3426
1350526,815
841032,4228
914309,2677
1264699,1005
427797,5558
130320,3096
1381236,3132
1573850,730
60729,1806
1199389,36966
1531876,320
1151687,3963
726748,6432
658045,3112
203968,19078
194736,1208
1332697,4000
1379715,672
170578,8667
776256,34945
1467876,479
127623,1333
1177470,2769
640888,34824
881876,132631
269330,4166
6187,29457
474586,1390
1221959,14342
1390755,700
5409,3440
1196682,3348
1385475,6786
936489,3434
179735,1283
677442,16762
1100770,2652
649372,4864
1151527,7811
165797,5429
220754,1712
1494452,728
567293,7652
1046373,1061
1191715,1140
1537988,539
268713,1166
495157,14322
939424,1085
956114,13754
6473,1944
752674,1695
1443347,484
1101938,7352
941492,1068
725679,13035
510699,1347
1306001,22230
956604,17890
729855,10675
1433828,1820
924995,2199
1324338,1758
306254,1371
180958,2871
669425,1124
116764,11059
1045091,1091
182204,1380
1206317,1044
314620,1232
1286299,1010
41318,4880
415938,3481
184385,5190
471779,1173
203002,4579
514529,1123
1171430,1488
687263,7871
108126,2788
1264964,1640
34917,18068
170933,67574
143122,2615
214071,341001
366257,1285
374354,50175
873771,29242
881740,1073
1537697,312
1168845,1100
310327,1285
128560,3505
1502817,386
1474497,3255
1499597,2995
1047815,6629
1322945,2044
1380551,632
1553018,287
641701,6058
1573490,394
717119,2690
1215431,1716
426608,879
6062,2176
3407,108178
648420,1142
1296728,181773
602005,1069
361133,1986
182903,1249
400308,8745
1065155,1053
357960,1145
460263,2908
41969,1189
496640,9012
1199805,36147
951520,13852
1090525,2076
107908,3729
440125,1109
1025808,1069
614142,2728
1024716,1367
313965,8426
707965,19403
847669,1168
1556168,2204
1136915,10946
1546901,6032
508247,245448
837757,30773
1133465,28014
515237,4213
39990,1564
859510,2014
363157,2202
199607,9199
613926,1883
233742,5268
246447,18189
168532,1311
1476440,3565
1571810,254
5800,3254
1407201,593
503876,2437
7947,7221
87278,6520
263351,895
1275300,22534
668882,16504
1011501,47220
1257633,5753
1568362,1008
628508,847
993374,1062
485375,1941
970578,1063
810513,1804
1243816,2573
1030859,3320
1225223,3086
226581,1204
1272963,2223
1250274,6965
643018,9584
728735,15396
1365848,708
1087406,2815
457794,1246
479834,1109
164343,2216
740705,12444
746129,1159
433569,838
1540523,10016
426649,3108
818323,7574
298612,9250
57872,8654
433065,12532
263333,6561
687171,2990
244746,2272
549415,4556
318985,7033
174325,2316
1026262,2708
781761,2955
1448881,1837
1132280,2766
602004,3103
326402,4563
1001383,2248
402041,8067
672004,1109
523152,7394
1007783,1704
323970,1156
76415,19859
727588,1003
1573693,466
1279884,3070
1258129,8401
395749,1214
1458879,3729
1020200,2714
1459532,4285
475525,71200
1574473,246
1466709,1062
587357,120565
1073680,1027
152114,3430
396855,4781
1511803,4055
239364,3459
1148184,1158
806489,1117
1207202,9285
1233651,1604
793415,74410
1292694,138269
108027,10370
392045,2284
398144,1350
555262,3461
1194993,27622
407520,180255
188262,2163
1506908,423
1263629,1779
259163,16242
1167969,1373
753113,1763
1045173,14624
1187668,4917
1073048,1362
1078114,4347
611697,1103
454351,2149
1239071,15762
653076,1783
918744,1057
1554223,719
832909,1018
1574394,708
392368,2176
1514109,3303
1167804,1117
678485,7821
1391515,704
185694,1234
4705,2266
539877,3467
207418,46250
211859,1412
184645,4979
212439,213784
728514,30916
840044,5227
435903,3877
1116750,1153
900284,16003
1178295,12824
1452077,1451
200973,5416
26236,3378
650926,8021
657409,5842
30184,1550
704959,8118
1444684,2112
1455798,1334
1466290,1925
1254657,1826
1235728,980
484693,10742
376305,837
368916,4210
408659,14369
1335620,8725
663087,1124
644364,1084
1459400,4856
174426,1210
1074660,1843
1332400,7683
127464,23152
734306,26178
259499,175767
1052101,52601
810108,3926
1317428,821
82406,1112
233721,1303
1151978,1584
1247112,952
1091734,21584
445344,1134
1190817,2866
488545,5834
232921,3515
1203295,329769
902830,8488
1549535,298
25722,7328
493284,4190
1370161,1532
1382938,1289
1421622,2912
854566,4488
559194,4681
47347,1511
1467557,487
529008,26729
251841,6237
1073581,2647
1435810,780
507664,36073
918811,3394
655711,2340
40430,1545
1565262,1240
490342,1280
625358,3440
477602,1212
632259,2298
907020,4455
1369944,1961
1277539,1615
60724,1868
799067,3416
1388878,680
116419,4149
1294929,1515
549421,2985
1167739,2926
392371,1155
728519,1884
637339,1212
19536,1284
1306639,2340
866389,3592
203607,37778
887389,1507
3184,6994
35587,2728
1491916,417
699055,3895
730228,7136
519463,1114
1111717,12870
773182,2677
1029897,1224
81185,1447
1537141,686
621225,1089
841740,7192
916443,1213
1212919,6729
380851,1210
424403,2350
276386,1274
159445,12905
540501,24756
268061,2535
421125,2133
309273,1318
1242754,3515
451015,1338
1236816,968
836515,1097
1469562,518
660168,2162
432193,2362
2169,45328
611885,1255
1388122,722
133097,1582
11029,76863
512784,2823
7343,74512
1567565,1006
1343622,751
914576,998
279485,15761
510737,3847
996949,1044
1496869,1838
664011,4475
1283472,2243
413414,1170
527191,1209
693225,4290
1420734,2524
1282282,2207
315726,1185
1041976,1063
1367623,790
1560247,1248
72307,2469
50845,1520
24009,11162
154030,3260
849336,1198
741443,1079
491899,1170
170082,11542
1513064,372
1373388,779
1485017,1383
1512322,1085
1439683,1378
109895,1378
907812,6206
117251,1335
809304,3131
231519,2099
1394955,6132
696848,28660
1199696,37291
1176017,33032
485538,1342
320432,1337
260854,1216
1351068,891
1074458,5722
670878,1699
1394799,1372
909288,2262
1492313,750
521519,16277
725839,1038
1495841,403
770255,1825
553197,3747
878594,4925
1494351,1012
327702,1155
1032827,1845
1146408,4150
566930,14674
1268204,24119
929764,4025
198276,1245
238290,235406
618518,1227
910658,1104
275359,952
24269,1273
618829,4603
163812,1464
1139020,1169
8329,410762
902417,984
226665,10111
1108250,2773
789861,2057
1262860,1625
373627,2764
715587,1053
518938,57315
388324,2948
937785,8354
243660,1025
1079924,2678
643963,9887
194881,281075
1072046,51902
386897,4806
1262679,2569
1496111,430
1510943,1574
465048,1136
1316964,831
244809,1509
73392,1509
1010264,2682
900699,1084
199270,1434
963741,3893
1573820,736
634071,4922
770486,5261
1265927,2661
477413,6238
166224,1685
1502599,383
939754,8007
624369,3122
1571089,970
1052589,1090
1494,26836
81183,34156
1173296,31043
1405734,7691
1156531,3175
523776,2272
867186,13002
1571541,755
550720,5301
314398,1125
209163,2773
80844,8045
681142,2439
1391021,2110
179952,2276
1009807,5847
1003225,1091
376330,1108
206837,3174
426587,5357
389441,13918
279254,12290
489267,1111
489520,13049
1495471,1002
1493355,3530
693229,865
510972,15370
1230250,1122
757873,4460
1252452,2381
1422587,1408
192375,1289
1156980,1098
4720,2179
1252701,2712
778190,2387
1436090,4075
874436,1045
796993,10813
350790,2207
24544,1628
376640,1124
844146,4136
582263,1079
474667,2682
940049,11808
877486,1041
1364611,5421
591820,2135
1353256,3671
1108913,859
832950,2254
1324384,805
797409,1061
912564,3004
65087,162719
218237,44698
1281363,8822
679569,29320
1419,2539
50602,4927
231586,1277
257247,1242
329209,2022
1410842,562
1452564,878
656533,3468
254793,2964
1480713,1901
6730,3133
681512,1041
1000033,994
1264350,3046
1124006,2806
178918,8197
1359751,7343
270817,886
1189077,40889
808063,36427
1390189,2378
460092,93353
423674,2155
1568359,372
1406431,689
176675,2466
959291,2401
1518921,363
6460,2207
1203260,1004
1373975,694
24446,1539
1548493,587
1333801,2722
951135,2759
899829,5607
1455954,1017
1454431,1413
1400228,1618
454122,7654
1243811,5120
1104143,2848
1190944,2659
1176340,2607
1366693,686
620032,1078
350586,3349
1188479,1036
1473830,456
1345084,28337
803151,1032
783577,11991
376625,1126
1314594,12664
527860,2123
803923,5154
1407882,581
1514766,1710
886943,3572
913467,5457
1274681,1773
718291,1898
1465154,1416
354892,1125
1334283,9467
782931,1376
1073303,1818
708228,1972
319445,3977
1177998,1054
1448157,3362
942166,7560
1252888,1660
972523,1210
518455,1339
51090,4166
261135,8067
3749,6983
376523,1205
79213,1480
1082245,405823
588063,140989
1466082,463
708770,9049
895210,996
683405,1871
706385,2082
1021485,5497
831352,4527
274469,5977
204928,8739
492287,6921
1215755,4114
8773,7207
377942,6478
828748,10924
951437,3937
443074,57526
1418189,609
363258,393747
1035700,815
1538552,914
1181052,12558
1353492,1620
1432745,530
867385,1106
1386177,8773
404242,2219
39009,1594
960539,1618
1291761,2596
1319346,21573
940094,7197
140457,2280
791192,1087
775676,978
538720,3651
712458,2272
1136868,15607
1141010,6790
1486992,5779
1121139,862
1271302,2132
455664,2341
1058368,1965
960425,19459
909920,65153
1061081,8620
1571686,522
371741,2238
658150,1051
293873,3944
57835,117969
1125637,1998
257858,5077
1413585,1102
1148012,5832
192999,3489
6010,1929
1574186,497
1317811,5447
897767,1028
477019,4392
1170614,3732
571874,8344
430243,3371
518325,16403
447619,6963
141765,6252
1003049,11482
340713,1329
206387,38002
731953,4142
832984,17851
626978,1161
425317,2999
801716,3933
7570,3679
25110,1590
186653,5109
412366,1157
1130385,23739
21309,16767
119374,4745
1212363,2123
1564091,261
573053,10652
270587,27575
1480882,1374
197524,3184
139491,2384
512649,8350
561266,3586
177479,3231
244194,3705
445511,815
246000,3667
257568,3261
83217,2774
1357724,1515
1119583,982
977981,1857
950164,3490
1122838,6357
248494,6548
267471,855
33059,1485
215151,2180
774891,12822
7418,3779
1476532,842
598326,1059
82467,5148
294763,2180
424218,1155
1547700,645
1511082,650
684081,188668
417910,56428
1003725,50850
700380,118954
198652,156097
200074,508767
396685,4155
317642,2074
1473310,1428
1305895,2386
346347,1165
701047,1066
672498,1054
669337,21685
1370530,790
166462,5104
42071,3804
1330985,5092
1048741,1269
1271301,2412
782590,35421
1342649,2043
955413,2093
1436839,992
203118,1380
1415203,611
61837,1231
442465,928
9040,5541
432278,1126
879760,1001
30860,1694
1302910,7684
885908,2673
1457101,919
429850,9794
121459,1313
776684,816
1110622,1093
6646,1852
650979,1397
286834,1232
797966,3098
924553,1023
535603,2512
812650,1107
1281234,1941
4787,2146
605102,43966
1435885,1138
1576358,434
1575777,1328
173693,1039
1095221,60839
846259,1157
1082661,2431
898809,1075
1010684,14858
242220,1276
1124387,9899
772695,3278
631851,210868
634677,245426
62308,1813
1043929,1267
1031332,996
202445,1261
1451247,959
1058379,10740
406704,2756
1460435,1918
1088947,6185
1549349,851
1080466,2012
361836,1179
624554,3367
341185,6807
75890,6756
511461,103595
187231,1347
513388,103774
822843,871
843243,6916
204840,20275
911427,4337
1473783,1378
1112685,2702
581961,1128
1333631,8640
139565,55280
752092,21098
1538319,2714
1016178,2740
65887,271894
628188,448851
927313,1070
1478992,464
1006598,142652
773039,66857
325895,1253
235751,1915
5556,4615
1357084,771
1060452,1046
97245,1346
286163,4119
1317347,821
1130364,1132
484072,1143
1480239,457
108073,2041
813594,2827
154841,3532
933176,1114
1345206,1864
992490,2837
353733,13590
1122204,3623
1346486,6055
1060582,983
1082933,9481
792324,2822
1173336,24048
717904,5523
1477313,824
297257,1346
427091,1253
4149,3022
943137,2824
1386508,2862
127727,3309
390301,21827
170959,46508
270488,4151
778459,1959
2134,2492
613017,1189
97254,1389
909086,5146
1028376,161352
1017359,8699
386923,5477
508550,1945
1083539,2629
372293,26132
532331,2015
331269,3990
106181,1186
1012216,2788
551956,1345
1073684,2674
256162,18333
526001,75726
743014,33505
744772,3439
219566,1223
1294275,839
1099625,1103
1335427,1585
228163,1230
1485586,838
925838,1046
56675,1468
1033698,1108
762925,4240
1557849,260
1200472,932
1182246,1919
1094974,1433
1369653,3768
1235720,17826
749037,12478
980359,6117
1303452,1479
968243,1959
47866,5157
372113,5082
907047,2124
82480,1117
89760,28639
1384314,1814
672695,1121
792202,31080
446488,3055
994841,3244
1252377,882
1435390,4114
405396,2939418
476232,166075
1442772,1183
83051,4847
278939,1659
625661,5262
468452,1118
1148965,3282
1368519,794
551431,1092
683596,4384
864160,6183
949261,20153
1326465,775
1280967,1616
329142,4161
51700,16576
793631,12610
801233,7293
1169377,12824
1199685,35142
1127430,1125
1315720,797
445692,831
605117,1134
1208503,1047
560373,1236
304127,3234
192726,1363
40603,1221
1448634,1445
1478991,546
8101,6486
179161,1291
169130,1284
346751,2047
1465234,1871
370928,4968
684199,1502
1418889,3799
776,9906
159,10462
232936,1321
857169,2828
1559834,1629
126176,27745
1467552,468
1314271,2255
7223,2034
418196,1795
1469993,2103
8664,2444
1557389,549
493961,4411
545438,8905
1288744,3144
602117,21234
259322,2776
526509,1127
1338440,801
1306866,8200
196962,4119
500320,1150
1192985,2010
979655,1029
1386641,676
1441636,2562
1084786,5756
885224,2705
1202510,2571
1073547,2549
1418014,1096
789807,1804
1469378,1162
363847,40743
957829,2237
1546461,1507
369622,15152
1559909,812
1413915,619
638558,1123
61524,1552
458735,9706
578586,1110
1574114,472
1029871,2076
732816,13932
1499191,2037
1566258,735
962224,6808
361967,1159
945957,4851
1263380,4119
1534705,490
188373,1055
542785,1198
1468422,873
15407,1694
184125,1156
284283,54915
230683,1455
1267161,807
689377,907
1076565,1497
1400490,1677
1310714,5515
591141,1047
765367,4626
544599,1142
1125489,1065
1394909,2999
1099261,10746
1416395,1908
865058,1788
651075,1252
317216,11225
1480370,812
312788,4163
9258,7726
983311,7471
218985,4841
345144,4768
788210,4817
351422,3204
9171,64579
769357,145940
664859,16690
145425,1458
758080,5223
160255,2096
45068,6115
205937,5486
1558141,545
382515,2077
1459627,3930
1477889,1653
860206,1062
194371,2292
873033,1452
1113154,1021
915991,1436
6047,14702
958535,1800
1481026,7840
1211261,6943
839117,1425
228374,2778
1004365,91721
282670,4658
569709,3427
1475972,502
1476186,1160
1565487,1011
1576486,231
561107,63732
848285,1074
1576105,256
1480589,450
1419813,1422
1516983,726
1427,4009
1108375,4457
745021,11695
925844,5004
96336,6750
707084,1049
1025743,1031
512261,1921
105166,1406
345957,15385
1502265,405
78347,8997
39424,2614
81884,2500
659661,12330
551669,2041
1343940,10080
450527,3441
1547166,458
271053,11373
1260634,4773
511555,1254
1168029,2240
497673,25129
1117047,2940
648755,1806
16904,2829
64324,1436
1479037,469
1566993,582
680262,15383
668010,1048
25136,1562
621856,1556
633015,1986
968871,1070
1083481,10459
1396459,753
177426,1295
5931,1964
131191,3787
731911,5082
784971,1043
126797,6210
105366,1480
1459557,487
908178,1171
263828,1342
511102,1113
8873,1889
376341,1133
1046705,13238
1287470,842
1117517,1628
1328403,3396
700949,2667
730256,51784
7946,3167
121683,3371
1565160,1276
206398,1292
1188818,1393
1571615,2126
846167,65883
1451575,1437
832981,1091
803734,1194
274017,3983
310492,3573
1162980,2165
588806,16079
1458525,1817
42254,6064
555336,1121
640622,1101
409752,1109
1121034,2039
492455,2023
561427,1050
105751,2169
1198160,8775
1474496,2711
1517713,1008
360085,4641
1251019,5074
595850,1850
558978,5990
1042557,7312
546279,53792
142980,1421
1386643,861
1119948,412869
825,2668
1474303,1301
1479768,848
1476922,928
534707,1090
1370101,17746
1474495,3294
1531006,814
171723,1259
1475506,2240
461097,1176
1427162,4042
180151,2206
1079848,11609
712658,1070
715359,3239
393920,4883
518651,2631
477140,3674
1366807,2406
571630,1186
745334,1810
255610,1246
318050,1047
322075,30903
1514700,635
168154,15426
1480229,443
795908,3636
1375519,2673
645111,7560
1506965,410
44903,1536
613292,1610
70671,3534
924038,1426
154918,6402
1304829,766
780188,29528
706054,1869
195747,1223
1230694,975
316739,11615
797513,28272
732127,2777
855853,4980
411732,1887
445423,6866
270238,4451
829997,5400
294634,2348
343247,14448
1180402,13557
1284846,2538
1225797,5988
581225,1098
582880,1090
236507,7507
585091,4861
71898,3789
551930,10971
8931,5825
966764,2412
753151,1142
459680,1191
718647,1099
195084,5559
1164344,2979
1101383,3880
4497,2268
654998,4458
1541186,1821
110114,9763
650881,14139
1504880,572
591747,2271
430700,960
1495343,2390
772854,9069
1332903,9382
844532,64497
3896,13489
458427,1260
289684,882
839876,846
181719,964
860716,7692
1572243,265
721356,1031
1321836,733
975424,17784
1478925,436
398724,2824
499509,1683
774372,2033
458167,1987
374471,1163
1044330,9375
1435275,2823
459616,2025
1493656,1445
1323054,725
1332980,7885
149833,1541
186735,2281
1197998,1962
1296193,855
1077946,1130
830676,4724
982304,1049
262960,3376
371797,1107639
380863,7019
855828,2072
1168190,2971
1222961,1095
1355959,7970
2974,9172
894664,16745
245074,13159
933606,1293
1054469,13695
503926,7479
145949,1280
139928,4648
451803,5003
1483419,423
871785,3646
389013,8774
91922,6297
3675,34381
318057,3021
1189652,2771
1482550,2865
1185289,1691
1483572,3956
1055182,1093
376325,849
781112,3462
1122678,2920
120801,1339
1010820,5352
687882,1077
243931,13333
1173111,1035
276867,3162030
937091,5144
5140,895238
682914,3085
122854,2414
1231570,950
1260416,3555
486301,1138
292836,4793
212379,3185
273678,21539
981941,2085
562681,1783
543918,49437
791148,10484
635970,53247
432198,1359
432482,3267
1310475,829
634869,1722
1131985,2701
808270,1102
1149481,2098
1436292,979
1078676,3045
81607,109991
1555840,2044
36331,4000
295212,1306
189430,1242
1238277,9567
637248,1091
787270,5398
127952,4625
58827,1549
1517319,650
676901,4392
1504076,414
1167519,1456
493403,3257
1171681,1158
44778,1486
620093,5535
626494,4676
1465235,532
1569673,281
1466698,477
1160650,1272
443848,1134
1182578,1035
265279,1437
1481738,427
462184,5384
634531,24731
1313056,2680
522432,2089
1305451,740
1574489,258
868247,8139
976426,3290
557313,1077
725741,2761
263472,7513
886983,2081
864418,1133
988457,88749
1160741,7473
634870,1221
1469690,434
923505,1551
1191195,1120
1781,889333
63,159729
1306638,3999
1056033,1109
495096,4311
199614,6237
128747,6590
570536,1919
489599,7168
287377,3512
1480535,404
787580,2000
2431,6227
973554,2293
108772,4369
936999,3281
1302031,7046
1264451,8957
1187980,4360
1508771,348
1382086,1675
493681,4496
254249,20556
1212102,6133
248529,2878
119698,13865
141111,66221
1133947,58804
1126102,1027
844325,7104
1464063,983
1238007,996
509315,2663
997852,10794
564947,4929
705589,8804
307996,2636
631140,10986
1317466,14272
1427566,9248
325361,17690
328913,1147
1114868,1001
32064,11231
1117611,2419
1244930,1963
191461,2377
6674,4055
271032,5142
1098344,1075
613235,1175
478746,1292
1194876,6011
515894,1336
728405,247640
690880,2005
821901,2288
13505,2494
102501,1330
1453304,486
1272273,2469
77596,4736
184674,4496
1476100,818
1449108,494
538669,1283
197414,2317
447202,10771
1526950,902
932129,9561
1292727,120808
1331257,5048
88411,3525
794157,2794
1459380,5008
51995,1416
401015,1117
5350,2943
2116,2626
162544,1324
1549348,573
268153,2127
1053848,1146
1141098,1172
1563911,1226
707068,1652
1144455,4921
598675,6279
550963,3038
533803,2954
1292686,43475
298485,3214
708838,5186
580457,1100
1227393,3362
367048,2025
600964,1058
377204,12799
576475,1159
134576,3094
288928,1151
1334083,8452
1022347,7038
